,id,alias,name,is_closed,review_count,rating,distance,Category,Latitude,Longitude,zip_code,Review
181,v8wyH6hoz6zunNmX7EMIMg,rajpoot-bristol,Rajpoot,FALSE,11,3.9,2233.187743,"['Indian', 'Bars', 'Pakistani']",51.4704846,-2.6159554,BS8 2XP,sitting proudly top whiteladies road rajpoot serving sumptuous indian cuisine since well ever since remember first thing
181,v8wyH6hoz6zunNmX7EMIMg,rajpoot-bristol,Rajpoot,FALSE,11,3.9,2233.187743,"['Indian', 'Bars', 'Pakistani']",51.4704846,-2.6159554,BS8 2XP,rajpoot indian cuisine set elegant sophisticated location befitting standards menu first class experience
182,t2BjyJQivMH2rtxWxXxOoQ,gourmet-burger-kitchen-bristol-2,Gourmet Burger Kitchen,FALSE,15,3.3,357.4847388,"['Burgers', 'Fast Food']",51.45831626,-2.585117444,BS1 3BQ,mediocre best great bad food weird ordering method frustrating boyfriend liked food found acceptable definitely
182,t2BjyJQivMH2rtxWxXxOoQ,gourmet-burger-kitchen-bristol-2,Gourmet Burger Kitchen,FALSE,15,3.3,357.4847388,"['Burgers', 'Fast Food']",51.45831626,-2.585117444,BS1 3BQ,thought 'd give place try cabot circus disappointed place bit diner kinda feel relaxed
182,t2BjyJQivMH2rtxWxXxOoQ,gourmet-burger-kitchen-bristol-2,Gourmet Burger Kitchen,FALSE,15,3.3,357.4847388,"['Burgers', 'Fast Food']",51.45831626,-2.585117444,BS1 3BQ,although certainly beats high street fast food rivals terms quality 'gourmet name misleading burgers offer
183,r90XjovcHmla4EFdswrYEA,friska-bristol,Friska,FALSE,11,3.7,966.5848024,"['Coffee & Tea', 'Health Markets', 'Breakfast & Brunch']",51.4526574,-2.5882981,BS1 6BY,think great fast convenient healthy well priced also food tastes good
183,r90XjovcHmla4EFdswrYEA,friska-bristol,Friska,FALSE,11,3.7,966.5848024,"['Coffee & Tea', 'Health Markets', 'Breakfast & Brunch']",51.4526574,-2.5882981,BS1 6BY,tried harbour side frisks sat outside enjoy tea pleasant surrounds barista shouted smelled urine
183,r90XjovcHmla4EFdswrYEA,friska-bristol,Friska,FALSE,11,3.7,966.5848024,"['Coffee & Tea', 'Health Markets', 'Breakfast & Brunch']",51.4526574,-2.5882981,BS1 6BY,house mushroom toastie soy latte toastie really fresh delicious made feel like folks uk spoiled sandwiches
184,6mgnO7Q8XhSy65h6qCb6mQ,the-gourmet-sandwich-club-bristol,The Gourmet Sandwich Club,FALSE,3,5,290.0507924,['Sandwiches'],51.4630737,-2.5900149,BS1 3QY,gourmet sandwich club exciting thing happen bristol lunch times since well ever bristol great bread fillers
184,6mgnO7Q8XhSy65h6qCb6mQ,the-gourmet-sandwich-club-bristol,The Gourmet Sandwich Club,FALSE,3,5,290.0507924,['Sandwiches'],51.4630737,-2.5900149,BS1 3QY,great idea sign via facebook place order advance friday lunchtime pop front canteen collect
184,6mgnO7Q8XhSy65h6qCb6mQ,the-gourmet-sandwich-club-bristol,The Gourmet Sandwich Club,FALSE,3,5,290.0507924,['Sandwiches'],51.4630737,-2.5900149,BS1 3QY,expecting great things disappointed went lamb sandwich lush coleslaw expecting sandwich well
185,7je4sHkTuEJ6pbr2cBxSow,bangkok-house-bristol,Bangkok House,FALSE,9,4.2,1727.753407,['Thai'],51.465795,-2.611136,BS8 2QA,love thai know good restaurant see one place right fantastic dining experience starting around £7
185,7je4sHkTuEJ6pbr2cBxSow,bangkok-house-bristol,Bangkok House,FALSE,9,4.2,1727.753407,['Thai'],51.465795,-2.611136,BS8 2QA,huge fan thai food love finding great take away steps bangkok house eating quite regularly month
185,7je4sHkTuEJ6pbr2cBxSow,bangkok-house-bristol,Bangkok House,FALSE,9,4.2,1727.753407,['Thai'],51.465795,-2.611136,BS8 2QA,excellent thai restaurant times birthday celebrations food service impeccable occasion
186,lgwn9dRudFKOCiEz-RB2_g,ezo-bristol,Ezo,FALSE,8,3.6,1245.270906,['Turkish'],51.47197618,-2.59236854,BS7 8AL,spent many family holidays turkey happens little gem minutes walk flat fairly easy choice
186,lgwn9dRudFKOCiEz-RB2_g,ezo-bristol,Ezo,FALSE,8,3.6,1245.270906,['Turkish'],51.47197618,-2.59236854,BS7 8AL,outside mistakenly thought would amazon style restaurant fact turkish quite sure behind exterior
186,lgwn9dRudFKOCiEz-RB2_g,ezo-bristol,Ezo,FALSE,8,3.6,1245.270906,['Turkish'],51.47197618,-2.59236854,BS7 8AL,sandwiched unfortunate position sun-tanning centre money shop ezo goes favours creating ugly
187,O8JPg90APRQ-1Oc-3Y-hyA,broken-dock-bristol,Broken Dock,FALSE,2,4.5,1813.675006,"['Bars', 'British', 'Steakhouses']",51.44954636,-2.605536729,,american reviewer strolling along millennium promenade stumbled upon fine establishment modern sleek yet quaint homely
187,O8JPg90APRQ-1Oc-3Y-hyA,broken-dock-bristol,Broken Dock,FALSE,2,4.5,1813.675006,"['Bars', 'British', 'Steakhouses']",51.44954636,-2.605536729,,place looks great although find pretty attractive may ask would writing since ive never ok
188,#NAME?,zen-restaurants-bristol,Zen Restaurants,FALSE,14,3.4,1562.416523,['Chinese'],51.45006,-2.60113,BS1 5TY,many good chinese places deliver part bristol keen give zen try ordered several dishes arrived nice
188,#NAME?,zen-restaurants-bristol,Zen Restaurants,FALSE,14,3.4,1562.416523,['Chinese'],51.45006,-2.60113,BS1 5TY,say best chinese restaurant ever uk food exactly main land china modern styled
188,#NAME?,zen-restaurants-bristol,Zen Restaurants,FALSE,14,3.4,1562.416523,['Chinese'],51.45006,-2.60113,BS1 5TY,revisited yr later really delicious much choices bristol think big enough place party advantage
189,m7YkXNss7h3cSwNZuYouKg,the-river-grille-bristol,The River Grille,FALSE,3,4.3,1399.674344,['British'],51.4503102,-2.597314389,BS1 4QF,river grille first place chose dinner first night england score average boyfriend experience mine
189,m7YkXNss7h3cSwNZuYouKg,the-river-grille-bristol,The River Grille,FALSE,3,4.3,1399.674344,['British'],51.4503102,-2.597314389,BS1 4QF,dinner fantastic last night went pre-theatre deal £15 two courses main large portion loveliness large grilled
189,m7YkXNss7h3cSwNZuYouKg,the-river-grille-bristol,The River Grille,FALSE,3,4.3,1399.674344,['British'],51.4503102,-2.597314389,BS1 4QF,poised edge harbourside appropriately named river grille boasts one bristol finest locations stunning outlook
190,ptaUWjpOubcvtYyGThNRxQ,redland-tandoori-bristol,Redland Tandoori,FALSE,9,4,1468.646728,"['Indian', 'Pakistani']",51.467911,-2.6055733,BS6 6PF,become place friends go time fancy going curry service exquisite place immaculate
190,ptaUWjpOubcvtYyGThNRxQ,redland-tandoori-bristol,Redland Tandoori,FALSE,9,4,1468.646728,"['Indian', 'Pakistani']",51.467911,-2.6055733,BS6 6PF,wonderful treat best curry city likely best country us service terrific prices
190,ptaUWjpOubcvtYyGThNRxQ,redland-tandoori-bristol,Redland Tandoori,FALSE,9,4,1468.646728,"['Indian', 'Pakistani']",51.467911,-2.6055733,BS6 6PF,went family meal thursday unusually quiet one couple eating ordered different curries several us
191,i8_oCvfpbnnyLvNMqfC0lw,bristol-ram-bristol,Bristol Ram,FALSE,12,3.1,1291.526653,"['Pubs', 'Gastropubs']",51.4540713,-2.6019648,BS1 5JA,time kill gig 02 academy previously carling academy headed park street search somewhere wet whistle
191,i8_oCvfpbnnyLvNMqfC0lw,bristol-ram-bristol,Bristol Ram,FALSE,12,3.1,1291.526653,"['Pubs', 'Gastropubs']",51.4540713,-2.6019648,BS1 5JA,pub strange quite understand entire theme traditional pub flashy bar either
191,i8_oCvfpbnnyLvNMqfC0lw,bristol-ram-bristol,Bristol Ram,FALSE,12,3.1,1291.526653,"['Pubs', 'Gastropubs']",51.4540713,-2.6019648,BS1 5JA,like place reason willing give two stars food stomach-able best took extraordinarily long time
192,ZhFPJZmZRWTfbPV5yPMPeg,number-10-bristol,Number 10,FALSE,6,3.7,1129.480946,"['Breakfast & Brunch', 'Bars']",51.4703112,-2.5944524,BS6 7AD,asset redland/gloucester road area number ten thoroughly calm cafe-bar seems something offer everyone big british
192,ZhFPJZmZRWTfbPV5yPMPeg,number-10-bristol,Number 10,FALSE,6,3.7,1129.480946,"['Breakfast & Brunch', 'Bars']",51.4703112,-2.5944524,BS6 7AD,perfect location lazy hungover brunch lasts several hours number 10 also lovely outside seating terrace soak rays summer
192,ZhFPJZmZRWTfbPV5yPMPeg,number-10-bristol,Number 10,FALSE,6,3.7,1129.480946,"['Breakfast & Brunch', 'Bars']",51.4703112,-2.5944524,BS6 7AD,number 10 several times really enjoyed food however recent experience sadly say going
193,3bSbHdb4GjJQFxvdDt_Rtg,the-pump-house-bristol,The Pump House,FALSE,18,3.4,2563.236653,"['Pubs', 'British', 'Modern European']",51.44833925,-2.617943226,BS8 4PZ,pumphouse one favourite pubs sit outside couple drinks bar snacks little bit far trek make
193,3bSbHdb4GjJQFxvdDt_Rtg,the-pump-house-bristol,The Pump House,FALSE,18,3.4,2563.236653,"['Pubs', 'British', 'Modern European']",51.44833925,-2.617943226,BS8 4PZ,pump house situated habourside near dock yards mooring stations looks like recently refurbished swanky
193,3bSbHdb4GjJQFxvdDt_Rtg,the-pump-house-bristol,The Pump House,FALSE,18,3.4,2563.236653,"['Pubs', 'British', 'Modern European']",51.44833925,-2.617943226,BS8 4PZ,hottest day year sat outside pub river amazing traditional british pub food modern twist 'm
194,NLFwD-0rX37X_SLr8ziEKQ,the-hole-in-the-wall-bristol-2,The Hole in the Wall,FALSE,20,2.9,1372.366336,"['British', 'Pubs']",51.44948511,-2.593340828,BS1 4QZ,aweful dry almost entirely devoid sevice ordered two plates delivered one table simple forgot second item
194,NLFwD-0rX37X_SLr8ziEKQ,the-hole-in-the-wall-bristol-2,The Hole in the Wall,FALSE,20,2.9,1372.366336,"['British', 'Pubs']",51.44948511,-2.593340828,BS1 4QZ,hungry shortcut could turn back time would spend another 20min hungry find better place look total
194,NLFwD-0rX37X_SLr8ziEKQ,the-hole-in-the-wall-bristol-2,The Hole in the Wall,FALSE,20,2.9,1372.366336,"['British', 'Pubs']",51.44948511,-2.593340828,BS1 4QZ,hole wall large pub queen square sits roundabout opposite severnshed river station notable
195,ni8K8HNOwP3hNeJlw_eMGg,pret-a-manger-bristol-2,Pret A Manger,FALSE,4,4,1401.890333,"['Coffee & Tea', 'Modern European', 'Sandwiches']",51.45573738,-2.605489226,BS8 1QE,'re set going chained-coffee outlet bite eat bristol sake hope make pret manger quality
195,ni8K8HNOwP3hNeJlw_eMGg,pret-a-manger-bristol-2,Pret A Manger,FALSE,4,4,1401.890333,"['Coffee & Tea', 'Modern European', 'Sandwiches']",51.45573738,-2.605489226,BS8 1QE,particular pret extremely friendly staff without flaws arrived 2.00 find sandwich selection radically diminished
195,ni8K8HNOwP3hNeJlw_eMGg,pret-a-manger-bristol-2,Pret A Manger,FALSE,4,4,1401.890333,"['Coffee & Tea', 'Modern European', 'Sandwiches']",51.45573738,-2.605489226,BS8 1QE,love pret day breakfast every time greek yoghurt crunchy museli top pecan thingy cant resist
196,68rwiRXLni1m8AHEGZAlyA,revolution-bristol-bristol,Revolution Bristol,FALSE,17,3.1,912.3667143,"['Venues & Event Spaces', 'British', 'Cocktail Bars']",51.45379156,-2.592820527,BS1 1UA,servers rude condescending took 30 minutes 4 people split checks food ridiculously bland could made
196,68rwiRXLni1m8AHEGZAlyA,revolution-bristol-bristol,Revolution Bristol,FALSE,17,3.1,912.3667143,"['Venues & Event Spaces', 'British', 'Cocktail Bars']",51.45379156,-2.592820527,BS1 1UA,honestly tell whether love place hate first introduced studenty event known 'carnage joe carnage
196,68rwiRXLni1m8AHEGZAlyA,revolution-bristol-bristol,Revolution Bristol,FALSE,17,3.1,912.3667143,"['Venues & Event Spaces', 'British', 'Cocktail Bars']",51.45379156,-2.592820527,BS1 1UA,phrase vodka bar conjures images cool dance music russian beauties bristolian version vodka bar loud music sure 'm
197,yqUVkmfv_3mROvOir29Zsg,cafe-ronak-bristol,Cafe Ronak,FALSE,5,3.8,1498.818645,"['Cafes', 'Coffee & Tea', 'Patisserie/Cake Shop']",51.474547,-2.591297,BS7 8BE,great little cafe one places walked passed times always thought looked great never really thought
197,yqUVkmfv_3mROvOir29Zsg,cafe-ronak-bristol,Cafe Ronak,FALSE,5,3.8,1498.818645,"['Cafes', 'Coffee & Tea', 'Patisserie/Cake Shop']",51.474547,-2.591297,BS7 8BE,great place bit hippy-vibe quiet time tea never heard 'm sucker quirky touch teapot/cup combo
197,yqUVkmfv_3mROvOir29Zsg,cafe-ronak-bristol,Cafe Ronak,FALSE,5,3.8,1498.818645,"['Cafes', 'Coffee & Tea', 'Patisserie/Cake Shop']",51.474547,-2.591297,BS7 8BE,went today friend brunch hearing yelpers massive big ups disapointed decor really quirky nice little
198,hd_zrxLdhxpwJheHuX1OSw,the-grace-bristol,The Grace,FALSE,4,3.8,1573.210441,"['Tapas/Small Plates', 'Pubs']",51.47002034,-2.593723855,BS6 5,wow went grace lunch 3 yelpers one best meals/lunches heard grace
198,hd_zrxLdhxpwJheHuX1OSw,the-grace-bristol,The Grace,FALSE,4,3.8,1573.210441,"['Tapas/Small Plates', 'Pubs']",51.47002034,-2.593723855,BS6 5,enjoyed lovely warming glass mulled wine weekend good drink nice atmosphere makes perfect pit-stop gloucester
198,hd_zrxLdhxpwJheHuX1OSw,the-grace-bristol,The Grace,FALSE,4,3.8,1573.210441,"['Tapas/Small Plates', 'Pubs']",51.47002034,-2.593723855,BS6 5,arrived 7.30pm ordered 8.30pm told us lost order fair said would give us meal house half
199,OwaXOhwmG3r_bFFnpriQnw,ciao-burger-bristol,Ciao Burger,FALSE,17,3.6,1621.50874,"['Fast Food', 'Burgers', 'Do-It-Yourself Food']",51.475592,-2.5906229,BS7 8NN,love place lots choice variety everything 'made order always fresh soggy chips also menu lots little
199,OwaXOhwmG3r_bFFnpriQnw,ciao-burger-bristol,Ciao Burger,FALSE,17,3.6,1621.50874,"['Fast Food', 'Burgers', 'Do-It-Yourself Food']",51.475592,-2.5906229,BS7 8NN,well guess edible burnt 1/2 pound two patties instead one 1/4 pound expect good thick hand-made patty
199,OwaXOhwmG3r_bFFnpriQnw,ciao-burger-bristol,Ciao Burger,FALSE,17,3.6,1621.50874,"['Fast Food', 'Burgers', 'Do-It-Yourself Food']",51.475592,-2.5906229,BS7 8NN,loud brash wake night drinking stuff face huge delicious burger chips flicking
